O00194,5874
Q96G75,64777
P03915,4540
P04629,4914
Q9NWM8,55033
Q8NFH4,79023
Q9H5V7,64376
Q9Y3R4,4759
P52888,7064
Q02539,3024
Q9UPY6,10810
Q6PJW8,163882
Q9NQL9,58524
Q5GFL6,340706
Q69YN2,55280
Q9BTE7,84259
Q00613,3297
P46060,5905
P68402,5049
O60880,4068
Q9UBS8,9604
P13196,211
O43927,10563
Q76N32,23177
O14503,8553
Q13620,8450
Q7Z434,57506
P19652,5005
Q9BXK5,23786
Q96LL9,84277
Q96NG5,148156
Q8WU10,79912
P21709,2041
Q92887,1244
Q9P212,51196
Q9H160,3622
E9KL30,5695
P49427,997
Q969W9,56937
P39905,2668
Q14451,2886
Q86VP3,23241
Q6P5S2,352999
O75323,2631
P01270,5741
Q9Y5T4,29103
Q99988,9518
P56381,514
Q9BRR9,64333
Q14157,9898
Q96E09,116224
Q86X45,23639
O15540,2173
P49418,273
P35244,6119
P36639,4521
Q02040,8227
Q9UBQ0,51699
Q01638,9173
Q9NTK1,11067
Q8N4T4,84904
Q00266,4143
Q9NS73,51562
Q96AW1,81552
Q9BV68,55658
Q9Y2Z0,10910
O14974,4659
Q9Y3C7,51003
Q9Y600,51380
Q9NXC2,54438
P80404,18
P52952,1482
Q7Z6I5,353324
Q8TC20,285782
P42858,3064
Q86UN2,146760
Q9GZM5,25844
P33552,1164
Q9C0A0,85445
P25116,2149
Q12874,10946
Q9Y343,28966
Q9BTE1,84516
Q9H0M0,11059
Q8WUY3,158471
Q9Y618,9612
Q9UMD9,1308
Q8TAQ5,147923
Q8N5D0,23038
P98161,5310
Q9BY77,84271
Q5JSJ4,203522
P02760,259
O60256,5636
Q99741,990
Q14192,2274
Q8NHM5,84678
B2RDW1,6233
Q13257,4085
Q14533,3887
P28566,3354
P80217,3430
Q8N752,122011
P62807,8347
O43929,5000
P35613,682
P0C7T5,342371
O60476,10905
Q7Z353,139324
O95936,8320
Q9NZ43,55850
Q9NU02,63926
Q6P2H3,64793
Q9UBM4,26254
O96013,10298
Q9H1J1,65110
P13646,3860
Q8WTR4,81544
P12036,4744
P54646,5563
Q9C086,83444
P02741,1401
O95447,150082
Q9NQA5,56302
Q6PJ22,65220
Q6PGQ1,51233
A4D1U5,55750
P57727,64699
A8MZ97,339804
Q14671,9698
A3R0T8,3008
Q8N3K9,202333
U5Z754,4535
P57077,56911
O95837,9630
Q96GD3,22955
Q14353,2593
Q96LR2,541468
Q9Y239,10392
Q96L93,55614
P48304,5968
Q01449,58498
Q9H305,29965
Q96HR8,92345
P19013,3851
G1UCX3,113174
Q99750,4188
P34931,3305
Q9NVX2,54475
Q7L2R6,91661
Q5VT06,9857
Q5R372,9910
P48023,356
Q9H3R5,64946
Q99442,7095
P01583,3552
Q7GXZ4,4539
Q96EL3,116540
Q9BUI4,10623
P01732,925
Q9Y2Z4,51067
P55211,842
Q9UPM6,26468
O14744,10419
Q9H1M4,140850
Q8TEY7,23032
Q10586,1628
Q8WUE5,54967
Q9NRH1,57002
P48378,5990
Q9NRM7,26524
Q9Y6H5,9627
P05305,1906
Q9GZZ0,3231
Q9BYQ2,85280
P29279,1490
Q7Z3E2,55088
O60711,9404
Q13303,8514
Q68CZ6,79441
Q9NRG9,8086
Q96C36,29920
Q9BY44,83939
Q8IXF0,64067
P13667,9601
O14802,11128
O75976,1362
Q3SYB3,653404
P22612,5568
Q9BW11,83463
P04280,5542
P48426,5305
Q12983,664
P13798,327
Q13151,10949
Q9BX70,55643
P16278,2720
P0DJI9,6289
Q8WV48,203260
Q6I9Y2,80145
Q14511,4739
Q9ULD2,57509
Q494U1,84069
B3KPJ1,3219
Q6UY14,54507
A2RUH7,343263
Q9Y5X2,29886
Q6IPU0,401541
O15399,2906
Q9BTX7,79183
Q8TCD6,493911
O00487,10213
Q8TAP6,79959
Q02846,3000
O95810,8436
P20618,5689
Q68CP9,196528
Q9GZT6,60492
Q8IYM9,10346
Q9HCN8,23753
Q9BV99,65999
Q9H1Y0,9474
A4D2D6,3268
P0DMV9,3304
P16104,3014
P34896,6470
Q04695,3872
P32322,5831
Q96JE9,4135
P53672,1412
P27144,205
Q07820,4170
Q9UJM3,54206
O43524,2309
Q03936,168374
Q93015,24142
Q15BH2,3757
P39687,8125
Q8TAC1,317671
P26641,1937
O60613,9403
F6UZG9,84893
Q92613,9767
Q7Z4G1,170622
Q8WXA9,140890
P31751,208
Q9BZE1,51253
P12109,1291
Q16526,1407
Q9Y2Y9,51621
P11172,7372
P49137,9261
Q5J5C9,245934
Q96C45,54986
Q5QP82,79269
O15119,6926
Q9C0B0,85451
Q13951,865
Q9Y320,51075
Q8WVK2,11017
P48788,7136
Q92563,9806
P62805,8370
Q12933,7186
Q14576,1995
Q16560,11066
P46379,7917
Q86WT6,140691
Q13395,6894
Q8IV38,57037
Q9GZP4,57095
Q15434,5939
Q9BTY2,2519
Q99814,2034
O00562,9600
Q9H324,81794
O43312,9788
Q9Y4E1,253725
O43448,9196
Q69YQ0,23384
Q8WVF2,221044
Q15654,7205
Q9GZY6,7462
Q8N7B6,133015
Q5T7P3,353132
Q8NHS9,84690
Q9Y4P3,26608
Q9Y6J8,51657
Q16595,2395
Q8WV24,22822
Q9NQZ8,58491
P21580,7128
Q9HA65,79735
O14836,23495
Q9GZQ4,56923
P17544,11016
Q9Y3Z3,25939
Q96M29,146279
Q9C035,85363
Q01658,1810
Q92966,6619
O43752,10228
P61088,7334
Q5VU69,388701
Q9BQ70,22980
P32320,978
Q8IX05,9936
Q5JTZ9,57505
P05976,4632
Q9ULU8,8618
Q12931,10131
P57082,9496
Q9BT04,80199
P31249,3232
Q8N9B8,221002
P06126,909
Q15772,10290
Q9UKT9,22806
Q9Y6X0,26040
O15062,9925
Q14653,3661
Q9Y5K5,51377
Q9BUL5,79142
Q9BVG8,3801
Q6N083,1911
O75083,9948
Q13049,22954
O60844,653808
P52306,5910
P50539,4601
P02792,2512
P18545,5148
O95255,368
P61978,3190
Q969E8,90121
Q9H0A8,54939
Q8NG66,79858
Q96C57,64897
Q14008,9793
O43916,8534
O15121,8560
Q13574,8525
P60900,5687
Q5BKY1,376132
Q9BUT9,84331
Q5T4B2,51148
Q8NB25,79632
P43250,2870
Q9Y5N6,23594
Q546Y9,57379
Q9UBX3,1468
Q9UQ13,8036
P42226,6778
Q58EX7,25894
Q8NHQ8,11228
Q96IJ6,29926
P09496,1211
P48551,3455
Q7L8A9,22846
Q96DI7,9410
Q9BQ31,3790
Q9UHG0,51473
B2RMV2,23384
Q4ZG55,9687
P51116,9513
Q12905,3608
O75084,8324
Q15389,284
Q9BX66,10580
Q14512,9982
Q9UIJ5,51201
Q9H7M9,64115
Q9HC44,60313
P32119,7001
P19438,7132
Q5SZD1,135398
Q70E73,65059
P09341,2919
Q15109,177
Q8N4F4,283238
Q5T700,388633
Q9NZB2,23196
Q9BYR8,83896
Q9GZQ8,81631
Q9P2M7,57530
Q07325,4283
Q8WUI4,51564
Q9NPJ4,55629
Q9BVX2,79022
P20936,5921
Q13368,4356
Q6XQN6,93100
O43364,3199
P51812,6197
Q07021,708
Q04759,5588
O75888,8741
Q5VU92,139170
P51114,8087
Q99700,6311
P55273,1032
Q5T7N2,54596
P42677,6232
Q13347,8668
Q8NC69,200845
Q6ZVT0,254173
P07195,3945
P78346,10556
P03971,268
P42694,9931
Q13043,6789
Q9BQD3,79036
O43719,27336
Q7Z2X7,203569
P17040,7579
P35610,6646
Q96QP1,80216
Q9BXN6,64648
O60551,9397
Q6NVY1,26275
Q9NYM9,51272
P08631,3055
Q8IUE6,317772
P05412,3725
Q8N895,167465
Q9Y2X9,23528
Q86UX7,83706
Q14590,9310
P21860,2065
Q9Y2T2,26985
Q96MX6,116143
Q15038,9802
B3KNW7,6597
Q8WWB3,143241
O95947,6911
P51398,7818
Q9UD71,84152
Q9Y303,51005
Q8N142,122622
Q9ULX3,28987
O00762,11065
Q96QD9,84248
Q8TBK2,79918
P12830,999
Q9BQA1,79084
Q6AZZ1,55128
P11844,1418
P07197,4741
P40189,3572
P26885,2286
P41271,4681
Q10589,684
P45877,5480
P45379,7139
Q7Z6M4,130916
Q08945,6749
Q15327,27063
P05161,9636
P09564,924
Q494X3,342908
P0DPD6,9718
Q8IZH9,2643
P09914,3434
Q9BS31,65251
Q13813,6709
Q16635,6901
Q96RD6,56666
A6NNL0,729262
Q5T5Y3,157922
Q9BXA7,83942
Q9UJX6,29882
Q02383,6407
Q6P047,203076
P02749,350
Q14847,3927
Q8WZA1,55624
Q9BQ65,79650
Q9NSB8,9455
O00468,375790
Q8IUZ0,54839
Q9NUK0,55796
P05496,516
Q8IWZ8,57794
P24592,3489
Q9HD15,10011
A0A087WWM3,283238
Q6NUN7,79864
Q14CS0,137886
Q9Y4Z2,50674
V9HW80,7415
Q13017,394
Q8NF64,83637
P53539,2354
Q6ZN18,121536
O95425,6840
P50222,4223
Q86SG6,284086
Q6NUN0,54988
P25685,3337
Q59GB8,3800
P54840,2998
Q8IVF5,26230
Q9H4P4,10193
Q8WVM7,10274
P22830,2235
P35638,1649
Q16385,727837
O75752,8706
Q13509,10381
Q96RK0,23152
Q15303,2066
P47872,6344
Q9UKJ3,23131
Q9UBW5,51411
P62851,6230
Q14562,1659
O75335,8497
Q96S79,91608
Q6ZSJ8,127687
P24530,1910
O95372,11313
Q8WUX9,91782
Q8IY92,84464
Q9UN19,27071
P52895,1646
Q16555,1808
Q6AZY7,51435
Q99541,123
P56746,24146
F1D8Q5,6256
P13056,7181
Q9H1H9,63971
Q9Y2I1,11188
P07332,2242
Q8N0Z6,91875
Q16637,6607
Q9NPA3,58526
Q9UBU8,10933
Q9NUY8,55773
Q07108,969
O75419,8318
Q9HAU4,64750
B7Z8H0,4998
O00458,3475
Q96A83,136227
Q9Y2J4,51421
Q9C0I9,80313
Q96AC6,90990
Q9NRR8,56882
P35579,4627
Q86VW2,115557
Q3ZTS7,88455
B7Z670,4897
O60496,9046
P09488,2944
Q9H668,79991
Q24JQ0,85019
Q8IW50,203259
Q02221,1339
O43516,7456
Q9P0L0,9218
Q9Y4X0,9949
A0PK00,144404
Q9UL63,4289
Q9NYT6,7769
H9EC08,4538
P23526,191
P32754,3242
Q06330,3516
O43734,10758
O00566,10199
P32969,6133
Q96MY1,140688
Q13547,3065
Q5D0E6,55152
Q96LT9,55599
Q8N474,6422
Q9NR55,55509
Q9NWT8,54998
Q9Y225,11237
Q8TBE0,22893
O60763,8615
Q9NPF8,55803
Q53EP0,64778
P18846,466
P20962,5763
Q9NY12,54433
O96017,11200
P81605,117159
Q5QJ74,219899
O60449,4065
Q9HC98,10783
Q9H2S6,64102
P50458,9355
Q9UBS0,6199
Q9Y603,51513
Q8N693,80712
P16870,1363
Q8N8D1,10081
Q9H227,57733
Q8N6C5,3547
Q9BT78,51138
Q96MG2,126306
P21675,6872
Q92499,1653
Q8NE71,23
P42336,5290
Q9Y2D2,23443
P54252,4287
Q14116,3606
P68106,2281
Q9Y547,51668
O43248,3227
Q9NSI8,64092
P28066,5686
Q92633,1902
Q6P1K8,730394
Q9P2T0,51298
Q7L5A3,80256
Q9P298,51751
Q0D2J5,284390
P49916,3980
P12955,5184
P50238,1396
O60318,8888
Q8IVH8,8491
Q9UHE5,9027
Q96QU6,84680
Q9H4I2,23051
Q96A84,129080
O15287,2189
P05108,1583
P28068,3109
P52744,7697
Q9Y5J1,51096
A7E2Y1,57644
Q12860,1272
O43447,10465
Q8IY82,84229
P35227,7703
Q8IXH7,51497
Q92922,6599
Q96F63,90324
O60220,1678
Q13326,6445
Q9NQ31,56672
Q3T906,79158
P53992,9632
Q9HAN9,64802
O00423,2009
Q14674,9700
Q8NCA5,25940
Q9HCQ7,64111
Q9UKT5,26272
Q5T8I9,113802
P09110,30
O95379,25816
Q96T52,83943
Q9UEY8,120
P63096,2770
Q16877,5210
Q5TB80,22832
Q8NCA9,147808
Q8N4Q1,131474
Q549J4,51327
Q5VT52,23248
Q96ID5,84966
P48449,4047
O94941,22888
Q8TAU0,159296
Q14669,9320
Q8IWD4,150275
V9HW29,3799
Q13895,705
Q9BQ24,79038
Q9Y5R6,1761
Q9NQ76,56955
Q9UDY8,10892
Q9BU79,79161
Q7Z403,11322
Q8NHQ1,80321
Q8TAX0,130497
P49354,2339
Q7Z4U5,404220
P15918,5896
Q9HBD1,54542
P15407,8061
P16234,5156
Q96T49,26051
Q9UPQ9,23112
Q9HCK0,57684
Q96M94,80311
P54852,2014
Q3SY84,112802
Q9NQT4,56915
O14733,5609
Q8N680,57621
Q9Y287,9445
Q96MA1,63948
Q8NCC5,84255
Q69YH5,157313
O95248,6305
Q96RL7,23230
P68032,70
P33316,1854
Q14004,8621
P13727,5553
Q9NQ32,56673
Q9NZV5,57190
Q9UP95,6560
Q9BVC4,64223
Q96B01,10635
O43680,6943
Q92824,5125
Q92832,4745
O00189,9179
Q9BTE3,79892
P60331,386677
Q9ULJ1,57489
P02656,345
Q9Y490,7094
Q96LJ8,127733
P62258,7531
Q99715,1303
Q9UBN7,10013
P07199,1059
B4DR88,79665
O00472,22936
P31749,207
Q8WTU0,414301
Q9UFN0,25934
A2RRH5,253769
P40818,9101
Q15047,9869
Q92575,23190
P09466,5047
Q9NWR8,55013
Q12891,8692
O60706,10060
Q96DH6,124540
Q7L2E3,22907
P06340,3111
P47755,830
Q12796,10957
P98164,4036
Q9NTJ4,4123
P10606,1329
Q16891,10989
Q9BT92,84260
P84103,6428
Q9Y4E6,23335
P62273,6235
P78395,23532
A4FU71,25915
Q6KB66,144501
P19875,2920
Q96JM2,58499
P19237,7135
Q12889,5016
Q6ZQX7,400566
Q86V21,65985
O60941,1838
P00966,445
P11597,1071
Q2T9K0,93109
Q53H47,6419
Q9UK55,51156
Q5VTR2,56254
Q9NV92,54602
O43609,10252
Q08426,1962
Q96KA5,81037
Q9H5V9,63932
O95568,92342
Q14807,3835
Q13625,7159
B2RNT7,57542
Q14BN4,7871
P56282,5427
Q8NER5,130399
Q9UII4,51191
Q12988,8988
Q9H9T3,55140
Q9HD34,57128
P30533,4043
Q9Y221,51388
Q8N4E4,132954
Q99638,5883
Q9NVP2,55723
Q96M61,286514
P35998,5701
P12319,2205
Q8NDX5,80012
Q9BYD2,65005
P60709,60
O00626,6367
Q8IVW6,10620
Q6P1N0,54862
P16118,5207
Q96S94,81669
O76041,10529
Q16222,6675
Q96Q15,23049
Q8WVB3,284004
Q9Y2F5,23379
Q8IXT2,63946
Q9HCU9,25855
Q8WV37,147657
Q05209,5782
O95319,10659
P50213,3419
P36776,9361
Q96DC9,78990
P00352,216
Q8IXS0,222826
Q96NJ5,114792
Q15493,9104
Q96C74,83853
Q96J80,54749
A1A580,337963
Q9NYL4,51303
P02654,341
Q96MF7,286053
Q8TDC0,91977
O60248,6665
Q9BTA9,51322
Q6UUV9,23373
Q9H9C1,63894
Q9P2J2,57549
Q8TCE9,56891
Q5T8A7,9858
Q9ULC5,51703
Q8IWN7,94137
Q86SX6,51218
O75356,957
Q96J77,89882
Q15438,9267
Q9UHC7,23608
O75909,8812
Q8N695,160728
P52803,1946
Q86V81,10189
Q8WTR2,142679
Q14141,23157
Q9H7E2,81550
O76095,10899
Q9H5F2,64776
Q86WR7,254427
P12429,306
P35609,88
O95602,25885
O75376,9611
Q53GG5,27295
P30049,513
Q9H5I1,79723
A4D1I7,1780
P49790,9972
P26045,5774
Q9Y548,54432
P0CW24,84968
Q9NYY3,10769
Q9H2M9,25782
Q9NWK9,54680
P37108,6727
Q9H967,79968
Q9UNY5,7775
P52272,4670
Q96R05,116362
Q5JTV8,26092
Q9UL42,10687
P43629,3811
P05813,1411
Q9Y6M9,4715
A0AUZ9,151050
P09601,3162
A3F769,55922
Q9Y6H1,51142
Q14194,1400
P00395,4512
O95445,55937
Q9NYQ7,1951
P09525,307
Q9P291,51309
P06133,7363
Q96DZ7,116211
O75828,874
A8K0R7,55778
E9PJI5,101059953
Q4KMQ1,286262
Q9UP52,7036
O75478,6871
Q15797,4086
Q04741,2016
O75030,4286
P49448,2747
Q8IWW8,137872
Q00688,2287
Q8TBF4,85437
P24522,1647
P05231,3569
Q8WW12,57092
Q9UHA3,51187
Q9Y5B9,11198
Q86UU5,199720
Q96GJ1,79979
Q9HBW0,9170
Q9UKW6,2001
Q9BYS8,79442
Q9Y2P5,10998
Q96M69,136332
O75398,10522
Q9NRM2,11179
Q66PJ3,51329
Q96EN9,55049
Q9H0A0,55226
Q7Z6I8,134553
Q9UBS5,2550
O14508,8835
Q13352,23421
Q9Y237,5303
Q16613,15
Q13526,5300
Q9NZW5,51678
P43220,2740
Q9BWW8,80830
Q969H6,51367
Q9C019,89870
P27635,6134
B4DXY4,79797
Q9UKA9,58155
P22532,6703
P23381,7453
P09958,5045
Q14764,9961
Q9NV31,55272
Q9ULR0,57461
Q9HCI7,55167
P39023,6122
Q9Y2Z2,25821
P51148,5878
P62495,2107
P52292,3838
Q86XR7,353376
P25106,57007
Q6NW29,201965
Q9UKM7,11253
Q9UK80,27005
Q9HCI5,57692
Q9NVP1,8886
Q96HL8,26751
Q9GZT3,81892
Q9BZF9,55075
P14316,3660
P17535,3727
Q96DT7,65986
P15382,3753
Q96F86,80153
Q15370,6923
Q15113,5118
Q8TER5,55701
P22748,762
Q969X2,30815
Q96BX8,126308
O60381,26959
Q8N187,79800
Q99684,2672
Q7L576,23191
Q8N6Y0,83878
Q02985,10878
Q02750,5604
O43586,9051
Q6T4P5,79948
P63313,9168
P30043,645
Q05084,3382
O60760,27306
P43694,2626
Q9NSI6,54014
O95396,27304
Q9P0N9,51256
P10768,2098
O43913,5001
Q07687,1746
Q9UF11,58473
Q9H4L5,26031
P49910,7718
Q8IZ13,63920
O00115,1777
Q9Y5L4,26517
Q9HAT8,57161
Q9UHV8,29124
Q9H7E9,65265
Q15382,6009
Q06033,3699
Q9NZJ7,23787
P02671,2243
P50053,3795
P53365,23647
O43924,5147
O43189,5252
Q9BZ29,23348
Q9P2R3,51479
P08134,389
P52657,2958
Q9H992,64844
Q494R4,283152
P09016,3233
Q06055,517
Q9Y2H8,22869
P49915,8833
O95858,23555
O14526,23149
P98153,9993
O15037,23351
Q9NX04,54955
P02775,5473
Q8NBQ7,282679
X5DR79,5071
Q8N1N0,165530
Q96DN6,114785
O76093,8817
Q9P0S3,94101
P20248,890
Q86SQ7,10806
X5DNA9,5413
Q16649,4783
Q494V2,348807
Q96KP1,55770
Q15714,8848
P09012,6626
Q8IYF1,51224
Q86U86,55193
Q9BSR8,84272
Q9NVA4,55751
Q8IVT5,8844
P56279,8115
O60610,1729
Q9UKQ9,284366
P56937,51478
Q96NT3,83606
Q9UM47,4854
Q96AQ9,348487
Q13885,7280
Q9NQX7,81618
Q11206,6484
Q09013,1760
O00330,8050
Q96EQ0,54557
Q03014,3087
P13010,7520
Q9H5Y7,84189
P57052,54033
Q14767,4053
Q96P53,115825
P19544,7490
P23560,627
P60410,386681
Q15646,8638
Q9NW13,55131
Q9UN75,56137
P20592,4600
Q9GZU7,58190
P08240,6734
Q6ZNC6,84622
Q8IYT3,80129
Q9UNF0,11252
Q5RL73,84060
Q9P287,56647
P11234,5899
Q58DX5,254827
O15015,9726
Q8WUD4,151903
E7ETH6,100293516
P43365,4111
Q03933,3298
P55771,5083
P29317,1969
P35243,5957
Q969M1,84134
Q06520,6822
O75078,4185
Q9UBQ7,9380
Q6PIJ6,81545
Q8IXT5,389677
Q9NXT0,54807
P61353,6155
Q9Y5U8,51660
Q7Z6B7,57522
P50993,477
Q6ZRS2,10847
Q15165,5445
O94832,4642
Q7Z6K5,348110
P63000,5879
P59780,10239
Q9Y394,51635
P13987,966
Q16143,6620
Q5VWX1,202559
O15195,50853
P08621,6625
Q9UIJ7,50808
P56915,145258
O00186,6814
Q8TCZ2,83692
P20711,1644
Q96KR7,116154
Q99496,6045
Q12841,11167
O95967,30008
Q9H8V3,1894
Q9UGK8,26297
Q9BXJ4,114899
Q8WW38,23414
O43504,10542
Q7L590,55388
Q3MUY2,84992
Q5VX71,55061
Q15155,23420
Q96LC9,90427
P18615,7936
Q9NZL4,23640
F1D8Q7,6258
Q96Q77,117286
P55327,7163
Q8TB40,63874
P83436,91949
O60925,5201
P15169,1369
Q8NFW9,25924
P11274,613
Q9HAQ2,64147
P20839,3614
Q14781,84733
O94964,140710
Q13322,2887
Q6ZW49,22976
Q9Y2Z9,51004
O75896,11334
Q9H171,81030
P08195,6520
Q8WV83,80255
Q9NS23,11186
Q99469,6769
Q9ULV8,23624
P05181,1571
A1XBS5,137392
Q9UBL0,10777
Q13685,14
Q6UXD5,26470
Q3T8J9,54856
P00403,4513
P58397,81792
P23434,2653
Q96NZ8,117166
P09067,3215
P16452,2038
Q96SB4,6732
Q13148,23435
Q14161,9815
Q8N9I9,196403
O75325,10446
Q9UEU5,729408
P18754,1104
Q14934,4776
P00736,715
Q8IWB1,85450
Q8WTP9,170626
O15217,2941
O60493,8724
Q96NC0,153527
P12270,7175
O00116,8540
A6NI79,26112
Q0VGD6,10236
Q8N511,147007
P22234,10606
P29597,7297
P52333,3718
P10826,5915
P49190,5746
Q05D60,159989
Q86XS8,55819
A4D1E9,85865
Q13905,2889
Q96CT2,114818
O95429,9530
P49023,5829
Q86WR0,55246
O60237,4660
O75379,8674
Q96NT0,84317
Q9Y3P9,23637
Q53GT1,84861
Q96A32,29895
P0C0S8,8969
Q8IWE5,23207
Q92785,5977
Q96CF2,92421
Q9BVM4,87769
Q8TAD8,79753
P08582,4241
Q9BV23,57406
Q14627,3598
Q8N9H8,54932
O60443,1687
O95400,10421
P41240,1445
P38935,3508
Q9UKN1,10071
P10600,7043
Q8TBE7,80723
Q96HA1,9883
Q13427,9360
Q8WVP5,126282
O95139,4712
Q96CS2,115106
O43570,771
P62380,9519
Q8WUH1,91612
Q6UUV7,64784
Q4FZB7,51111
P0C7H8,85294
O15209,9278
Q8IUR0,126003
Q9NWS6,55007
Q9NZV1,51232
Q9BWG6,79005
P59990,353332
P60409,386675
Q6ZN57,80108
P63104,7534
Q9P021,9419
P49005,5425
Q8IWY9,146059
Q13200,5708
O75369,2317
Q6WCQ1,23164
O15530,5170
Q9BY11,29993
Q15053,9674
Q9NZG7,4815
P22794,2123
Q8TEW6,55715
Q96SN7,80228
Q7Z6B0,55297
Q96IF1,84962
Q9Y478,5564
Q00796,6652
Q96LM6,200523
Q96B23,147339
Q6XD76,121549
P02753,5950
P31943,3187
Q9NTJ5,22908
Q96IQ6,29883
Q7Z7A1,11064
Q9C0D2,85459
Q52MB2,387856
Q9UHY8,9637
Q96LZ3,5535
P54849,2012
Q9UJL9,65243
A8MQ03,375791
Q8NCL4,11226
Q8IYM2,55106
Q9UJ41,27342
Q5SRE7,254295
Q9HB71,27101
P28562,1843
Q9Y312,25980
Q15056,7458
Q9NQ66,23236
P40426,5090
Q6ZMU5,493829
Q96LI6,86614
Q86Y13,9666
Q8IW45,55739
Q9H4F8,64093
O95487,10427
Q9BUD6,10417
Q9HCN4,11321
Q9BZV2,80704
P42830,6374
O00391,5768
O14949,27089
Q8IZD9,1795
Q86W74,157567
Q92552,23107
P40939,3030
Q7Z3Z2,343035
Q969S2,252969
Q9NY61,26574
Q6ZP80,130827
Q8IYR0,154313
Q7L1W4,55144
P10451,6696
Q9Y333,57819
Q9BV86,28989
Q96DR5,140683
O75807,23645
Q9NZC7,51741
Q12972,5511
O60216,5885
Q969F0,89885
Q6ZMJ4,146433
Q96GQ7,55661
Q14CW9,56970
Q9ULC4,28985
Q04900,8763
Q8TDQ7,132789
Q7GIM7,4514
P57735,57111
Q05BQ5,54799
P08311,1511
Q9BS34,93474
Q9Y587,11154
O14735,10423
P54829,84867
P46013,4288
Q7L5N1,10980
P19338,4691
Q53EZ4,55165
Q9H9A6,55631
Q9H1M0,54830
Q13330,9112
O75800,51364
Q9UHP3,29761
Q9BWW4,23648
B0YJ76,1719
O14617,8943
Q8IXI1,89941
Q9NZ94,54413
P67812,23478
P48201,518
Q8NCD3,55355
O60315,9839
P27707,1633
Q8N3V7,11346
P17098,7554
Q9NQM4,139212
Q96SL4,2882
P0DJD3,5940
Q9BS86,11055
Q9BUL9,54913
O14602,9086
Q14005,3603
Q9UHA4,8649
Q2TAA8,55815
Q12802,11214
O95741,9362
P46109,1399
Q04771,90
Q8N8S7,55740
Q86UA1,55015
Q9H6R6,64429
A5D8V7,115948
Q9BRR3,84302
P19525,5610
P03928,4509
O94993,11063
Q92547,11073
Q68CJ9,84699
Q6L8G9,440023
Q9Y450,10767
Q13542,1979
P62277,6207
B2RUY7,402117
Q9NS26,728712
P57721,54039
Q96K58,79759
O14788,8600
O75426,26261
Q8WXU2,161582
Q9H6K4,80207
O94829,9670
Q9P2F8,57568
Q13618,8452
O75367,9555
O14625,6373
O43638,2307
Q8WWZ3,128178
B3KPU6,79810
P29122,5046
Q8N9N5,54971
Q96EY4,55319
P30679,2769
Q66K89,1877
Q86V97,89890
Q9Y3M8,90627
P22607,2261
O95154,22977
Q96K19,81790
Q5VWN6,54906
P53673,1413
P14621,98
P0CW20,96626
P12814,87
Q8IUX1,55863
Q8TF63,140947
Q8WW24,150483
Q8IYX3,164592
Q9Y5T5,10600
P28222,3351
P01303,4852
Q9NUG4,140706
Q92734,10342
O43296,9422
Q8TBG9,132204
O14964,9146
Q96NE9,122786
Q9UK51,4741
A1A5D9,146439
P49842,8859
P62195,5705
P02743,325
O95081,3268
Q9NWQ9,55017
P27482,810
Q13490,329
Q53FE4,84103
Q96JS3,84547
P51808,6990
Q9Y5X3,27131
Q9NX58,55646
Q9H2G9,8548
Q9H568,81569
Q6ZRI6,56905
O75935,11258
Q2TAY7,55234
Q8NEZ2,137492
Q13503,9412
Q9HC16,60489
P32942,3385
Q02108,2982
Q9NYH9,55813
O14576,1780
Q99708,5932
Q8WW32,127540
Q96CG8,115908
Q9Y639,27020
P07093,5270
P21549,189
Q9Y4G8,9693
Q9H9V4,79845
Q92688,10541
P36404,402
Q9H5V8,64866
Q13435,10992
Q8NFH8,9185
Q6PCD5,55159
Q14894,1428
Q8IU81,26145
Q13263,10155
O95073,25788
O95198,11275
P11086,5409
Q9HAT0,54763
Q9Y5V3,9500
Q6IAN0,25979
Q86UP0,64403
Q9Y3D6,51024
P51970,4702
Q9Y6W6,11221
P84095,391
O94992,10614
Q9BVK6,54732
Q96EH5,116832
Q8IZ63,163154
Q9NRG1,56952
Q00978,10379
Q96A04,128229
Q9H6X5,84167
Q96EL1,389119
Q86UW6,55728
O14976,2580
P29350,5777
Q9Y247,26240
Q15836,9341
Q96SQ5,84914
P35240,4771
O14543,9021
Q13219,5069
O60936,8996
Q96EY1,9093
V9HW40,874
Q9BYH8,64332
Q9Y227,9583
Q07002,5129
V9HWJ5,23475
Q6Y7W6,26058
P11465,5670
Q9BT73,84262
Q8N205,163183
O43790,3892
Q9P1Y6,57661
Q9UID6,51193
Q9Y678,22820
P16220,1385
Q5TD97,9457
O75689,11033
Q6ISS4,3904
Q8WVM8,23256
Q15650,9325
Q9ULV0,4645
Q96JN0,84458
Q9NRF2,25970
Q6P9H4,154043
Q13094,3937
Q9Y3D0,51647
Q8IWX8,10523
P54819,204
O75940,10285
P46934,4734
Q969H4,10256
Q9NWH9,79811
Q5MIZ7,57223
Q8N3R9,64398
Q9BXM0,57716
Q8WWV3,84816
P49917,3981
P49336,1024
B7Z5W0,9253
Q13515,8419
Q14694,9100
Q6VMQ6,55729
Q8IWZ3,54882
Q9Y675,8926
Q99678,2843
Q96T58,23013
O76071,9391
O15442,758
Q8N8A2,91526
O75190,10049
O95865,23564
P35250,5982
Q9H1R2,128853
Q9H000,23609
Q6PKC3,51061
Q18PE1,285489
Q13232,4832
P49736,4171
Q9UPN6,22828
Q9UJY1,26353
